Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
3,4,5,655,4,11,39,1521,N
12,15,4,1944,5,7,71,297,Y
3,28,1,630,4,21,43,318,N
5,10,3,1400,10,36,11,911,N
4,20,4,1152,9,23,0,802,N
6,15,3,1133,0,12,55,1171,Y
4,15,5,900,3,23,19,607,N
9,13,3,2013,4,66,8,440,Y
5,4,3,1420,4,2,29,336,N
9,16,5,2058,2,51,34,1195,N
9,9,5,1335,3,168,11,780,N
4,25,1,1048,13,0,30,533,N
12,14,3,1444,21,200,21,163,N
12,24,7,1829,4,4,14,284,N
2,22,3,1842,2,48,2,487,N
3,17,4,1240,3,137,34,541,N
9,26,2,1116,10,23,50,412,N
3,2,4,1138,6,16,37,599,Y
1,2,7,1730,7,0,99,749,Y
7,16,6,1720,4,42,41,1407,Y
9,8,4,1702,5,7,153,490,N
10,23,7,855,3,16,195,205,N
6,20,1,900,4,76,40,239,N
1,10,2,1030,4,50,40,189,N
5,2,1,1637,11,51,35,1400,Y
7,27,3,1040,4,4,27,229,N
3,23,3,1343,8,32,9,697,N
5,19,4,815,4,113,97,688,N
11,26,7,1445,2,101,2,245,N
3,7,1,1046,10,160,0,383,N
9,9,5,1104,6,1,13,526,N
8,18,5,1040,12,50,13,813,N
9,25,1,1003,9,3,35,1605,N
8,23,3,1614,4,72,65,344,N
6,24,6,1200,20,86,39,989,N
6,25,7,1040,14,10,58,455,Y
9,19,1,754,0,34,31,236,N
6,30,5,1534,0,128,1,1189,Y
6,14,2,1516,6,41,13,692,N
10,3,2,1911,2,114,2,192,N
10,14,6,1339,20,86,13,403,N
10,18,2,1325,4,10,39,1444,Y
10,1,6,1710,6,0,10,2116,N
1,21,5,2201,0,23,127,622,Y
11,7,2,1703,4,8,10,333,N
10,19,4,1835,21,53,32,100,N
7,2,6,1053,0,39,20,2475,N
6,26,7,1223,9,3,47,1506,N
7,15,5,1816,0,23,27,235,Y
9,4,1,1939,4,22,91,239,N
11,21,2,712,6,51,13,689,N
5,23,2,754,6,30,48,2421,N
12,19,2,952,20,86,30,758,N
8,15,2,1617,3,35,34,588,N
7,28,4,2051,3,16,180,387,Y
5,19,5,1249,8,30,54,1449,Y
2,23,4,1536,15,3,4,472,N
3,15,3,932,10,23,43,865,N
12,17,6,1613,0,28,20,337,Y
7,31,1,1526,5,66,133,926,N
5,11,3,1338,0,12,53,175,N
4,6,4,1753,4,113,22,543,N
10,6,5,658,10,92,11,316,N
10,17,2,1734,4,4,20,1750,N
7,3,7,1012,10,199,0,103,N
5,7,6,856,5,66,11,235,N
7,3,1,723,21,53,81,163,N
3,9,3,1012,9,23,131,1652,N
2,17,5,1732,5,66,29,453,Y
8,4,5,1538,2,51,201,253,N
6,19,1,1842,1,20,17,647,Y
5,9,2,719,10,5,61,860,N
8,22,1,735,12,0,41,874,N
6,20,2,958,14,10,70,160,N
7,22,5,1708,6,14,13,446,N
2,18,5,716,0,47,0,1302,N
11,27,1,1839,3,3,144,1082,N
5,18,3,1208,10,33,11,552,N
3,1,3,834,4,138,29,290,N
5,4,3,1408,18,11,20,236,N
5,29,7,950,4,25,133,1599,N
9,11,1,1010,2,42,35,169,N
5,28,6,804,0,48,47,869,N
1,2,1,934,5,66,20,1979,N
11,3,4,649,5,4,16,349,N
2,17,5,947,10,38,11,137,N
3,13,1,2041,4,48,27,440,N
3,21,1,911,13,86,66,534,N
7,3,7,1347,10,210,0,943,N
9,15,4,1139,1,1,0,1068,N
7,6,3,940,0,57,105,920,N
2,1,3,518,21,53,86,216,N
9,12,1,833,2,19,35,213,N
6,13,1,944,7,101,6,461,Y
7,31,1,1617,9,28,55,447,N
4,7,5,1754,4,4,31,1521,Y
10,23,1,2221,3,28,136,451,N
2,13,7,1220,4,25,10,417,N
12,23,6,858,2,36,12,809,N
1,16,1,639,0,63,0,1205,N
1,29,7,1417,3,168,60,301,N
11,6,1,1750,10,23,96,552,Y
3,13,1,627,3,140,20,86,N
6,19,7,1014,10,76,0,247,N
2,14,1,1442,6,0,30,533,Y
5,17,3,1300,4,37,91,419,N
5,26,5,1534,6,86,48,944,N
4,6,4,703,17,4,37,1855,N
6,30,5,1147,4,33,40,296,N
1,2,1,1130,0,60,0,1372,N
2,12,6,957,1,86,29,861,N
2,4,5,1654,19,11,48,2248,Y
9,10,7,2123,9,121,37,2447,N
5,28,7,2025,4,4,38,632,N
3,22,2,1800,4,20,31,397,N
7,7,4,22,0,20,0,1431,N
2,26,6,1635,4,4,97,162,N
12,18,7,721,19,6,48,1028,N
3,9,3,2143,9,23,4,416,Y
2,3,4,1252,10,2,35,416,N
7,12,2,1009,21,11,21,2762,N
3,11,5,1128,2,92,190,280,N
4,10,7,2355,18,11,20,236,N
11,6,7,1508,11,0,12,689,N
8,9,3,1553,2,92,122,425,N
2,15,3,805,4,131,39,271,N
12,5,2,1225,0,28,8,1736,N
10,18,3,632,15,11,60,629,N
9,9,6,1044,4,1,31,1910,N
7,6,4,1812,4,47,20,2401,N
6,21,3,913,10,12,149,922,N
7,20,3,1800,6,82,11,264,Y
12,14,4,1748,1,17,88,728,N
1,27,4,622,11,35,12,1628,N
8,31,4,1533,20,27,172,288,Y
6,3,6,823,20,0,116,644,N
5,23,2,1446,10,65,0,685,N
8,17,3,1307,9,28,48,2586,N
7,6,3,1356,18,11,48,2248,N
3,17,5,2150,1,17,105,331,N
10,5,3,1300,2,51,80,744,N
12,18,1,1235,9,3,11,888,N
11,4,5,1549,1,17,50,366,N
3,10,4,1935,1,19,51,321,Y
6,28,3,710,10,55,105,562,Y
1,10,1,2200,4,76,133,303,N
11,22,3,1510,3,34,102,209,N
3,20,1,953,10,12,95,313,Y
6,4,7,740,10,96,0,190,N
10,3,2,658,4,76,40,239,N
4,19,3,627,8,40,9,399,N
5,15,1,2050,19,144,48,2465,N
8,11,5,836,9,19,133,954,N
1,10,2,1618,5,47,27,453,N
8,2,2,2035,7,2,6,390,N
12,2,5,1557,21,53,32,100,N
7,15,5,725,5,14,16,627,N
12,15,4,1857,0,12,103,460,Y
10,8,7,1843,9,3,53,495,N
8,22,2,1010,5,66,5,501,N
10,3,2,1041,19,6,48,1028,N
3,24,4,1727,2,60,92,143,Y
8,8,1,2127,20,0,5,761,Y
9,1,5,853,4,32,73,333,N
11,27,7,1912,13,45,30,413,N
1,26,3,625,2,181,12,929,N
9,27,2,1920,5,66,106,120,N
8,9,3,842,0,23,16,334,Y
3,19,6,1454,0,27,47,1011,N
10,14,6,1826,10,12,104,821,N
10,11,2,2220,3,28,26,86,N
7,27,3,943,21,53,86,216,N
11,4,5,1347,1,17,111,256,N
10,12,3,1924,11,51,5,1416,Y
10,26,4,1359,2,51,93,429,Y
2,7,1,1739,0,12,61,1121,N
9,8,4,1454,9,23,26,1781,N
12,13,2,1554,18,10,74,347,N
3,4,5,1331,9,3,41,794,N
12,17,6,1255,7,82,85,70,N
6,6,2,1525,7,207,6,225,N
6,14,2,1322,10,96,0,190,N
10,31,2,1400,14,29,30,383,N
8,10,3,1533,0,12,1,984,Y
1,6,5,622,3,16,170,269,N
7,14,4,1525,2,116,35,393,Y
11,4,6,1700,4,149,65,287,N
10,10,2,1356,5,7,12,1034,Y
12,5,2,2108,6,0,100,215,N
5,12,4,1305,0,1,0,1068,N
6,14,2,1233,20,0,79,528,N
8,18,4,652,18,40,17,735,N
9,17,6,1300,7,27,144,866,Y
11,22,2,2230,4,42,138,377,N
12,23,6,1754,4,42,52,281,Y
7,25,1,1048,2,51,51,913,N
1,17,2,1620,7,51,6,871,N
12,5,2,2108,16,63,26,404,N
8,8,2,1905,10,105,11,642,N
3,21,2,833,6,131,13,321,Y
12,18,7,1721,3,16,119,1004,N
11,29,2,1536,6,50,13,813,Y
3,23,4,2115,4,46,31,1069,Y
10,4,3,1337,15,3,13,1199,N
2,26,6,1900,11,51,27,1076,Y
11,11,6,1826,4,100,127,328,N
3,5,6,126,8,62,9,1449,N
8,16,3,1724,0,128,61,1045,N
7,30,7,900,9,23,5,733,N
4,10,7,2015,4,144,26,358,N
2,20,1,1056,19,45,30,413,Y
1,11,2,915,12,12,3,432,N
10,3,2,1310,12,157,13,445,N
2,6,1,2130,14,17,157,547,N
8,8,2,1717,0,98,0,762,N
10,17,2,1806,11,42,12,1235,N
9,13,2,1634,7,119,6,489,N
7,28,4,1203,5,2,27,501,N
6,20,2,1330,10,34,10,308,N
12,17,6,1535,4,48,27,440,Y
11,6,1,1438,21,53,32,100,N
9,13,3,1836,20,17,127,361,Y
3,26,6,1350,10,2,18,1162,Y
4,15,5,1704,2,92,0,1021,Y
3,1,2,1622,13,84,30,494,Y
7,1,5,1438,3,16,195,205,N
11,3,4,657,3,88,11,760,N
3,28,1,2050,7,2,6,390,Y
3,20,7,632,12,151,13,821,N
2,15,3,1443,9,42,11,622,N
6,27,1,1346,9,28,20,337,N
7,18,2,1752,20,45,13,946,Y
8,26,5,1540,4,22,128,319,N
11,5,6,1106,2,51,129,595,N
12,18,1,1746,19,68,31,231,N
8,2,3,1102,3,16,194,436,N
7,27,3,1840,10,5,11,491,N
9,1,5,635,4,30,42,564,N
7,1,5,2117,9,23,34,1249,Y
4,14,5,1105,20,27,13,761,N
7,20,3,800,3,136,11,607,N
2,21,2,903,2,51,11,925,N
9,23,5,1046,11,51,20,1379,N
3,26,7,1925,2,51,113,929,N
8,20,6,811,0,23,18,978,N
1,21,5,557,0,60,0,1372,N
4,30,6,1215,4,56,36,1137,N
2,5,6,1252,0,12,8,551,N
3,8,3,1225,5,66,97,231,N
9,8,4,628,9,32,60,948,N
4,7,5,1220,21,53,134,102,N
4,25,2,1623,9,53,11,4243,N
6,16,4,2009,3,137,20,110,N
7,11,2,700,19,39,68,2576,N
5,19,4,1416,11,51,105,1208,N
3,1,3,1438,4,98,17,1489,N
5,1,1,1044,0,12,18,190,N
1,10,1,2028,1,47,88,280,N
8,26,6,1431,2,41,12,643,N
8,23,3,1521,4,131,144,323,N
6,16,5,952,0,12,88,1562,N
7,27,4,1448,21,53,26,2462,Y
2,26,6,1858,7,81,6,646,N
11,27,1,1010,4,4,103,405,Y
3,28,1,1517,5,7,1,1310,N
2,27,7,2124,4,54,31,345,Y
4,30,7,1040,7,120,6,623,N
3,13,7,2123,5,66,30,383,N
11,29,2,1852,8,63,68,371,N
10,17,1,1146,0,32,18,1476,N
4,6,4,2115,4,42,39,611,N
12,8,5,540,20,21,13,581,N
3,9,4,815,5,16,16,991,N
9,12,2,1341,6,0,157,445,Y
8,4,4,2201,0,23,127,622,Y
4,12,2,1640,12,82,123,608,N
3,27,7,1417,2,51,117,542,N
8,17,3,946,0,12,37,1464,N
11,1,3,600,7,100,6,722,N
6,2,4,1940,4,64,40,324,N
6,26,7,2029,3,16,246,298,N
8,8,2,813,4,10,60,602,N
6,15,3,1407,1,249,51,1520,N
1,26,3,1607,10,12,173,140,N
1,8,6,1313,9,45,60,1754,N
9,17,6,1058,12,82,94,503,N
1,10,1,1101,9,28,24,550,N
12,5,1,1209,11,51,9,1874,N
8,15,1,930,7,82,12,871,N
7,3,1,1216,9,19,47,810,N
3,22,2,1402,3,144,60,850,N
3,1,2,1901,1,14,51,346,N
3,24,4,1623,3,16,68,588,Y
10,10,1,1702,6,0,67,153,Y
2,22,2,1150,3,83,20,89,N
4,7,4,1014,9,3,57,1703,N
12,18,7,1500,0,66,0,987,N
7,30,6,1413,0,12,60,641,N
7,16,7,2019,3,166,20,135,N
9,19,2,1644,4,8,31,197,N
7,28,5,1444,20,6,13,545,N
8,23,2,1950,4,100,127,328,N
6,14,2,1335,4,4,64,777,N
10,30,7,1658,12,222,13,633,N
7,30,6,959,19,56,48,1005,N
6,8,4,600,14,36,17,551,N
12,4,1,1345,9,121,37,2447,N
11,3,5,1204,1,61,50,966,N
4,10,1,811,6,112,13,341,N
7,23,6,635,5,38,27,120,N
11,1,3,1719,0,12,147,1017,N
2,25,5,1400,5,21,27,1127,Y
1,1,6,2209,12,0,239,147,N
8,18,5,1604,1,17,29,448,N
4,6,4,909,19,39,147,1074,N
12,31,7,1832,5,41,16,393,N
5,22,1,1425,19,19,179,2277,N
2,17,5,1509,0,12,9,1660,Y
7,6,3,937,9,114,11,473,Y
3,15,3,1018,3,72,136,106,N
4,2,7,659,1,1,51,366,N
4,1,6,830,4,10,93,935,N
6,29,4,1559,7,82,48,589,N
6,22,3,1945,12,0,84,350,Y
10,27,4,555,2,160,12,253,N
10,24,2,625,7,120,6,623,N
12,27,3,1551,10,108,0,772,N
9,16,6,656,6,45,34,2105,N
10,31,2,628,11,60,57,1065,N
4,12,3,2210,12,0,190,619,N
1,30,1,1320,20,0,5,761,Y
7,15,6,1744,9,3,37,967,N
1,29,6,1548,3,12,112,592,Y
6,15,3,1748,3,3,199,230,N
10,12,4,644,0,63,11,1726,N
2,20,7,2145,4,35,17,646,Y
5,5,4,1728,3,32,20,308,N
7,20,3,2159,6,82,13,373,Y
7,7,5,1053,19,86,48,944,N
5,25,4,1253,16,53,32,100,N
3,28,1,1946,3,34,34,590,Y
6,10,6,1319,1,25,31,258,N
7,11,1,1544,19,39,99,264,Y
6,15,4,5,6,11,13,1747,Y
12,30,6,854,4,144,68,325,N
5,19,4,1029,1,47,17,2075,N
12,15,5,1144,11,63,12,1347,N
9,30,5,947,18,34,31,236,N
2,22,3,1537,4,34,34,590,N
12,3,7,2107,1,67,64,313,N
11,20,1,1406,0,12,60,641,N
11,18,6,1343,0,27,0,1389,N
3,18,6,931,3,149,9,224,N
5,3,3,1844,12,0,264,79,N
8,3,3,1333,5,4,27,229,N
4,22,6,734,1,47,31,2176,N
12,12,2,851,4,55,41,822,N
9,7,3,747,8,269,54,399,N
1,19,4,550,7,108,5,647,N
11,4,5,706,15,3,103,533,N
12,21,4,1636,11,60,97,644,Y
3,5,7,712,6,182,13,151,N
12,29,5,1048,3,137,60,776,Y
5,13,5,1500,10,2,5,431,N
11,20,1,1330,12,209,13,363,N
3,6,7,841,12,0,117,781,Y
3,11,5,1750,4,20,73,389,N
4,24,1,809,10,34,58,89,N
1,4,2,1956,5,38,16,408,Y
3,12,6,1603,0,12,103,460,N
6,10,5,743,0,39,61,1090,N
1,16,1,1325,9,23,51,599,N
9,30,5,1229,1,11,50,1910,N
2,10,4,1605,7,163,6,216,N
1,31,2,1253,17,53,20,2556,N
11,19,7,1555,9,181,11,240,N
5,19,5,1510,0,23,0,802,Y
12,16,5,1057,8,62,9,1449,Y
6,28,3,628,0,12,105,1192,N
9,29,5,1655,12,0,254,146,Y
1,21,5,657,18,9,17,2213,N
1,31,2,1055,6,43,13,134,N
11,11,6,2115,20,0,43,270,N
11,25,6,934,3,54,37,192,N
12,30,6,920,0,41,11,403,N
1,19,3,2058,2,51,218,308,N
7,5,3,824,10,27,27,501,N
7,4,1,30,13,19,149,401,Y
11,18,5,800,12,33,34,1156,N
4,23,7,823,2,154,12,166,N
12,17,6,1802,0,48,93,351,N
7,14,5,1616,6,27,76,1035,Y
4,13,4,1850,8,144,9,937,Y
8,27,7,611,6,28,34,599,N
3,21,2,1443,20,157,27,1023,N
2,26,7,1205,15,3,17,602,N
8,20,7,943,0,12,82,631,N
4,30,7,1652,10,99,0,922,Y
1,7,5,559,0,27,61,1097,N
5,10,2,1905,4,47,50,267,N
3,18,5,910,4,10,20,370,N
3,28,1,853,18,156,17,328,N
4,16,7,1653,5,114,27,240,N
2,13,7,1845,20,42,1,787,N
11,18,6,1340,7,39,99,264,Y
8,11,5,806,20,98,20,1814,N
6,18,7,1017,4,11,64,2298,Y
10,26,4,1925,11,60,17,2133,N
4,18,2,1641,0,16,0,988,N
10,14,6,1131,20,12,13,732,N
6,3,6,704,4,4,31,1521,N
8,5,5,1853,9,118,60,419,N
10,15,7,1507,4,22,41,248,Y
12,1,4,2116,7,82,67,317,Y
1,11,2,8,0,91,10,2356,N
3,9,4,825,9,8,60,819,N
1,19,4,1047,11,51,1,853,N
5,11,3,1617,6,0,26,2092,N
5,20,6,1845,2,60,8,872,N
6,4,6,137,18,62,17,2551,N
6,20,1,1209,0,34,8,1593,N
9,7,3,2040,12,82,239,475,N
6,22,3,1645,4,144,10,296,N
3,13,1,1944,4,151,39,423,N
6,9,4,1510,20,0,5,761,N
9,11,1,956,12,227,13,247,N
10,11,2,737,6,7,13,906,N
4,13,3,1249,7,17,5,544,N
11,30,3,643,3,77,60,197,N
6,6,1,1655,10,25,20,109,N
5,22,1,741,6,56,34,1887,N
6,9,5,642,2,98,35,644,N
10,18,2,1338,0,12,97,762,N
2,15,3,640,4,46,40,248,N
4,5,2,1503,5,30,16,1399,N
6,22,4,1304,20,21,13,581,N
2,6,1,831,14,10,73,325,N
12,18,1,755,12,0,172,508,N
6,26,7,1704,0,23,41,1041,N
4,8,5,1517,8,32,9,697,N
8,12,5,843,7,82,156,226,N
6,8,4,1349,9,23,88,867,Y
7,2,7,1506,0,47,0,1302,Y
9,28,4,217,8,62,9,1449,N
1,20,4,1031,0,57,5,1097,N
11,21,2,1645,7,82,27,229,N
5,18,4,1327,20,0,3,332,N
4,26,2,2236,1,47,97,587,N
5,13,5,610,9,25,60,853,N
10,3,1,957,1,67,36,357,N
1,2,1,1559,10,12,96,304,Y
12,29,4,2010,20,94,13,528,Y
5,18,3,1054,0,23,37,1846,N
1,7,5,1757,6,205,13,223,N
6,26,1,1626,5,34,97,1814,N
5,22,1,1951,0,12,20,1235,N
11,3,4,2040,9,63,37,372,Y
11,19,7,1905,5,131,27,306,N
2,3,4,1735,4,10,26,647,N
12,22,4,1438,4,50,82,756,Y
1,7,6,1814,0,57,29,1013,Y
3,16,4,709,1,42,17,1999,N
6,17,6,2315,4,100,1,1073,Y
10,18,2,700,4,10,31,256,N
3,20,1,830,6,16,13,1589,N
7,18,2,1722,9,23,17,1440,N
10,2,7,1018,10,64,0,313,N
9,26,2,1312,6,34,34,590,N
1,28,5,901,9,1,60,1290,N
3,21,1,1420,10,23,4,416,N
8,4,4,600,2,22,12,217,N
12,6,2,1728,6,27,105,214,N
4,15,6,1147,8,30,28,978,N
7,2,7,909,2,51,11,925,N
5,23,2,1456,1,10,74,347,N
12,21,4,1203,2,1,35,319,N
1,24,1,723,0,23,1,1005,Y
11,24,5,1142,11,25,12,1303,N
4,15,5,1826,5,223,195,186,N
4,30,7,639,3,65,60,692,N
8,27,7,710,2,33,35,1069,N
6,8,4,1505,12,0,277,143,N
9,15,5,1646,7,82,66,330,N
4,1,5,2143,5,66,1,957,Y
8,26,5,1910,6,0,57,581,N
4,14,5,720,4,156,68,889,N
3,15,3,1146,10,23,208,130,N
2,8,2,1801,3,25,20,109,N
9,14,4,1913,5,7,20,1536,N
10,26,4,1545,14,19,51,321,N
12,22,5,2033,4,42,64,283,Y
1,1,7,813,20,1,1,834,N
1,18,2,936,2,37,35,1325,N
2,18,5,916,3,34,26,373,Y
7,16,7,1818,6,12,13,732,Y
3,5,7,1200,10,14,11,296,N
7,6,4,914,10,23,122,738,N
1,22,6,814,6,41,13,692,N
10,30,7,1308,5,7,127,936,N
6,21,3,1420,7,82,157,812,N
5,26,4,650,17,28,39,1855,N
12,1,4,825,4,11,17,256,N
12,11,1,2030,17,91,17,2845,N
8,22,1,1121,0,23,57,1182,N
11,26,6,1100,4,35,20,337,N
8,11,4,839,6,0,97,432,N
10,15,7,955,14,17,66,83,N
7,13,4,2257,5,66,114,288,Y
1,14,6,2042,6,16,9,689,N
10,12,3,1230,7,109,6,342,N
12,17,7,2216,12,0,96,453,N
2,20,1,1647,0,151,11,416,Y
8,9,3,1902,9,23,92,723,N
7,26,2,1611,6,128,13,1547,N
12,8,5,1012,15,28,20,337,N
5,19,4,1154,0,23,9,1721,Y
6,6,1,1933,0,32,28,342,Y
11,27,7,1722,18,10,37,651,N
7,24,1,954,5,11,20,236,N
1,9,7,605,7,114,13,712,N
3,18,5,47,5,28,16,1589,N
11,17,5,1422,6,0,1,403,N
9,13,2,924,12,229,13,83,N
6,4,7,1432,14,47,30,134,N
1,14,5,1446,1,56,29,920,Y
4,14,5,1350,4,35,34,588,Y
12,30,5,1426,20,101,127,277,N
11,30,3,1152,15,3,39,895,N
12,31,7,1821,5,106,27,238,Y
10,23,7,1938,3,20,20,373,N
6,13,1,753,3,34,34,590,N
5,11,4,759,14,13,17,1149,N
1,11,3,1945,4,76,17,1020,N
10,6,5,1740,4,149,24,279,N
7,23,7,1735,0,22,103,461,N
12,13,2,714,10,114,0,1212,Y
4,14,5,711,10,12,95,313,N
2,1,2,1125,4,10,80,328,N
10,23,7,623,0,17,61,650,N
11,28,2,1853,0,12,18,190,Y
4,25,2,655,0,12,27,987,N
11,9,4,1611,6,6,13,545,N
6,16,5,939,14,110,60,121,N
7,22,6,1659,20,41,13,692,N
9,23,5,1613,5,158,27,536,N
9,24,7,721,5,7,48,1028,Y
3,12,7,1522,4,42,17,1999,Y
9,3,7,1540,0,56,0,929,Y
6,3,5,1612,5,61,27,1085,Y
7,22,5,1313,2,133,35,583,N
7,8,6,1857,12,133,13,164,Y
12,28,3,2120,7,82,227,203,Y
9,25,1,1633,2,7,35,1008,N
12,13,2,1434,6,82,64,661,N
8,28,7,1704,3,141,37,158,N
2,5,7,940,1,28,31,414,N
5,14,7,1635,4,4,10,1838,Y
11,9,3,2255,0,23,5,733,Y
4,15,5,1504,9,3,24,992,N
3,19,7,1244,8,97,9,1216,N
2,8,2,1358,9,23,88,867,N
10,2,1,1130,19,6,5,1035,N
6,8,4,705,4,143,47,1034,N
3,1,3,1345,3,175,60,525,Y
3,10,5,556,1,67,51,331,N
11,14,1,805,18,0,17,1587,N
5,24,2,1425,10,32,28,342,N
9,2,5,1117,4,42,96,912,N
3,18,5,900,3,97,34,601,N
9,7,3,2052,1,47,50,267,N
10,26,4,658,1,27,88,185,N
4,1,6,625,14,140,17,306,N
1,20,4,1031,18,23,17,1440,N
5,11,4,1448,12,81,6,646,N
2,5,7,2125,4,4,60,895,N
3,1,3,1101,19,21,30,901,N
8,24,4,1559,21,200,21,163,N
7,24,1,1635,7,82,79,214,N
2,18,6,925,14,147,51,282,N
4,24,7,1247,0,28,20,337,N
11,23,3,1431,12,153,13,147,N
8,18,4,944,8,10,24,1009,N
5,28,6,1051,3,34,73,47,N
9,6,2,1446,10,23,71,67,N
5,26,5,2210,5,7,27,528,N
4,27,3,1027,5,7,71,297,N
10,10,2,810,6,23,34,1249,N
4,4,2,1502,5,66,88,632,N
7,28,4,1601,3,28,107,326,N
6,21,2,1016,5,23,27,235,N
2,14,2,1255,6,63,34,588,N
2,27,7,859,0,34,32,2486,N
6,4,7,1157,9,10,60,602,N
3,16,3,704,1,15,51,290,N
4,19,2,930,3,34,87,155,N
5,10,2,1731,8,11,9,866,N
5,21,6,1024,9,7,11,334,N
3,14,1,1438,4,86,8,880,Y
5,31,3,2025,1,12,17,868,Y
5,18,3,1033,9,23,41,1041,N
3,15,2,1707,6,14,6,116,N
3,23,3,2130,4,48,127,737,Y
11,2,3,1911,2,60,50,319,N
2,2,3,1205,7,3,6,1069,N
1,19,4,829,9,57,11,1197,N
2,15,3,821,10,23,165,196,N
3,1,3,2125,15,3,10,948,N
8,11,4,1913,10,12,124,693,Y
11,13,7,850,2,60,16,1008,N
9,1,5,2041,4,55,43,484,Y
10,16,1,1924,6,0,91,696,Y
4,5,3,720,3,83,37,262,N
11,25,5,909,2,92,76,1020,N
9,21,3,1918,9,28,20,337,Y
10,14,6,1745,4,86,29,861,Y
12,27,3,1035,3,34,55,109,N
6,23,5,1650,14,10,162,854,Y
5,15,1,1756,3,34,28,36,N
2,23,4,722,1,113,105,634,N
11,28,2,2140,3,1,11,412,Y
6,10,6,2352,14,11,34,368,N
10,26,3,1220,10,34,58,89,N
8,5,5,1102,1,17,103,809,N
3,13,7,1801,4,46,91,192,N
4,14,4,1200,4,76,20,1390,N
5,6,6,1709,5,66,38,501,N
10,16,7,606,0,19,61,921,N
6,26,1,1834,10,112,0,408,N
12,27,2,626,3,25,20,109,N
2,7,1,1637,0,12,131,1126,N
10,4,3,1904,1,11,17,256,N
3,28,2,827,15,11,60,629,N
3,6,7,545,18,30,17,1107,N
11,2,4,1959,4,25,130,367,N
8,29,2,1215,12,99,6,404,N
8,9,3,1724,2,181,2,162,Y
4,12,3,2238,6,0,1,403,N
4,7,4,937,5,5,27,610,N
6,18,7,1153,6,51,13,689,Y
4,13,4,918,7,84,6,810,N
5,22,1,756,6,21,13,581,N
5,20,5,1255,3,16,74,693,N
5,7,7,1338,5,66,36,614,N
5,9,1,917,7,142,6,373,N
6,16,5,2248,5,7,60,680,Y
2,19,7,605,12,163,13,227,N
12,27,2,1650,12,54,34,422,Y
9,13,2,1253,10,182,0,603,N
9,27,2,1551,7,15,88,468,Y
7,10,1,807,7,82,52,410,N
2,10,5,1124,0,12,82,631,N
7,16,7,840,14,10,187,351,N
4,30,6,1715,4,2,127,255,N
3,19,7,950,4,34,10,308,N
10,24,2,726,4,149,68,723,N
5,9,1,2020,4,32,31,386,N
1,29,6,1601,11,60,76,1024,N
7,27,4,2215,14,17,166,488,Y
1,11,3,1835,2,59,12,489,N
7,22,5,2052,10,12,191,164,N
7,17,7,1529,18,32,17,621,N
9,5,2,1742,0,12,18,190,N
11,23,3,1926,10,45,105,399,N
11,27,7,1403,6,0,149,191,N
5,1,1,828,3,46,20,1210,Y
1,23,1,1935,4,35,80,889,N
6,25,6,1920,0,12,8,551,N
10,28,5,706,6,60,13,745,N
5,8,7,644,10,17,11,599,N
11,30,3,853,3,87,37,250,Y
12,31,6,635,4,4,55,1728,N
10,24,1,819,17,4,16,349,N
9,6,3,1016,3,34,131,110,Y
2,26,7,214,19,72,48,2454,Y
8,4,5,1838,9,3,35,1605,N
10,27,5,1613,2,51,8,668,N
10,3,1,1825,4,6,46,1052,N
7,8,6,1227,11,60,13,745,N
2,17,4,2025,3,16,102,501,N
11,25,5,1743,6,46,34,1086,N
3,6,7,757,1,45,5,185,N
1,22,6,823,8,54,20,390,N
12,19,2,553,6,9,13,859,N
6,11,7,1340,20,86,0,984,N
8,25,4,1647,9,10,37,651,N
3,20,1,1632,2,55,12,657,Y
2,17,5,627,0,39,55,2446,N
1,19,4,1244,14,17,157,547,N
7,12,2,1438,5,5,27,610,N
11,26,6,846,10,14,11,296,N
6,28,3,2003,12,4,13,590,Y
12,11,7,1610,12,180,13,630,Y
10,14,6,736,0,23,103,403,N
4,10,1,951,3,117,37,304,N
1,5,4,1130,11,25,12,1303,N
7,2,6,1826,9,34,133,1671,Y
3,9,4,1833,14,23,51,599,Y
9,4,1,1637,3,73,20,181,N
12,8,5,1213,4,76,18,148,N
12,27,2,1608,9,3,5,1619,N
3,20,7,1102,10,37,0,175,N
3,29,3,2002,8,30,55,1050,N
1,4,2,1602,7,210,6,181,N
3,14,2,1629,1,47,51,448,N
7,23,6,745,1,17,9,2279,N
1,8,6,1416,10,23,53,693,N
2,19,7,1843,2,131,12,788,N
3,14,1,2202,5,7,17,1276,Y
8,21,7,1035,4,76,133,303,N
6,13,1,1155,1,12,29,1302,N
12,23,6,1943,4,156,68,889,Y
1,27,4,1340,3,16,65,291,N
8,5,6,855,4,2,1,534,Y
9,10,7,1056,10,93,0,540,N
8,17,4,1508,4,86,91,848,Y
5,12,4,1137,0,46,0,247,N
9,19,1,1023,4,4,4,423,Y
1,17,1,852,6,137,13,1840,Y
5,20,6,733,0,128,0,2165,N
7,19,2,2059,9,53,20,2556,N
12,15,4,1338,12,99,13,191,Y
5,5,5,2120,5,7,55,1532,N
3,3,5,1651,2,60,99,246,Y
6,10,6,731,1,10,60,602,N
5,22,7,756,20,57,13,595,N
7,24,7,1759,5,60,27,487,N
12,17,7,625,4,21,133,673,N
10,21,6,1417,11,51,20,1379,Y
